PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Tyrese Maxey (37367996),Donovan Mitchell (37368027),Ricky Council IV (37368536),Draymond Green (37368110),Clint Capela (37368157),Caris LeVert (37368218),Naz Reid (37368172),Alperen Sengun (37368002),217.114375,274.5422572768026,49400,100.00%,5000,16304.0%,0,193.57,$652.16,PHI 2,CLE 2,user2,5,marvalshot,327,4614034479_2
Caris LeVert (37368218),Buddy Hield (37368188),Jayson Tatum (37367987),Ricky Council IV (37368536),Myles Turner (37368095),Stephen Curry (37368007),Cam Whitmore (37368225),Alperen Sengun (37368002),206.07312499999998,253.88269089381424,50000,100.00%,0,6150.0%,0,225.33999999999997,$246.0,GSW 2,HOU 2,user2,5,marvalshot,301,4614034480_2
Derrick White (37368089),Caris LeVert (37368218),Ricky Council IV (37368536),Pascal Siakam (37368046),Alperen Sengun (37368002),Anthony Edwards (37367999),Cam Whitmore (37368225),Jarrett Allen (37368069),267.27,330.46999999999997,50000,100.00%,5000,66150.0%,5000,189.65,$2646.0,CLE 2,HOU 2,user2,5,marvalshot,324,4614034481_2
Tyrese Maxey (37367996),Jaylen Brown (37368031),Justin Edwards (37368302),Ricky Council IV (37368536),Alperen Sengun (37368002),Donovan Mitchell (37368027),Naz Reid (37368172),Caris LeVert (37368218),238.98999999999998,291.25,49900,100.00%,5000,11496.0%,0,229.91,$459.84,PHI 3,CLE 2,user3,5,marvalshot,315,4614034476_3
Derrick White (37368089),Kelly Oubre Jr. (37368107),Ricky Council IV (37368536),Draymond Green (37368110),Alperen Sengun (37368002),Tyrese Maxey (37367996),Andrew Wiggins (37368103),Caris LeVert (37368218),194.50062499999999,230.03761195212817,49400,100.00%,0,4900.0%,0,233.83,$196.0,PHI 3,GSW 2,user3,5,marvalshot,290,4614034477_3
Tyrese Maxey (37367996),Caris LeVert (37368218),Jaylen Brown (37368031),Naz Reid (37368172),Andre Drummond (37368165),Mike Conley (37368274),Andrew Wiggins (37368103),Alperen Sengun (37368002),210.19624999999996,260.97535467532555,49700,100.00%,5000,7900.0%,0,221.51,$316.0,PHI 2,MIN 2,user3,5,marvalshot,325,4614034478_3
Tyrese Maxey (37367996),Donovan Mitchell (37368027),Ricky Council IV (37368536),Draymond Green (37368110),Clint Capela (37368157),Caris LeVert (37368218),Naz Reid (37368172),Alperen Sengun (37368002),217.114375,274.5422572768026,49400,100.00%,5000,16304.0%,0,193.57,$652.16,PHI 2,CLE 2,user3,5,marvalshot,327,4614034479_3
Caris LeVert (37368218),Buddy Hield (37368188),Jayson Tatum (37367987),Ricky Council IV (37368536),Myles Turner (37368095),Stephen Curry (37368007),Cam Whitmore (37368225),Alperen Sengun (37368002),206.07312499999998,253.88269089381424,50000,100.00%,0,6150.0%,0,225.33999999999997,$246.0,GSW 2,HOU 2,user3,5,marvalshot,301,4614034480_3
Derrick White (37368089),Caris LeVert (37368218),Ricky Council IV (37368536),Pascal Siakam (37368046),Alperen Sengun (37368002),Anthony Edwards (37367999),Cam Whitmore (37368225),Jarrett Allen (37368069),267.27,330.46999999999997,50000,100.00%,5000,66150.0%,5000,189.65,$2646.0,CLE 2,HOU 2,user3,5,marvalshot,324,4614034481_3
Tyrese Maxey (37367996),Jaylen Brown (37368031),Justin Edwards (37368302),Ricky Council IV (37368536),Alperen Sengun (37368002),Donovan Mitchell (37368027),Naz Reid (37368172),Caris LeVert (37368218),238.98999999999998,291.25,49900,100.00%,5000,11496.0%,0,229.91,$459.84,PHI 3,CLE 2,user4,5,marvalshot,315,4614034476_4
Derrick White (37368089),Kelly Oubre Jr. (37368107),Ricky Council IV (37368536),Draymond Green (37368110),Alperen Sengun (37368002),Tyrese Maxey (37367996),Andrew Wiggins (37368103),Caris LeVert (37368218),194.50062499999999,230.03761195212817,49400,100.00%,0,4900.0%,0,233.83,$196.0,PHI 3,GSW 2,user4,5,marvalshot,290,4614034477_4
Tyrese Maxey (37367996),Caris LeVert (37368218),Jaylen Brown (37368031),Naz Reid (37368172),Andre Drummond (37368165),Mike Conley (37368274),Andrew Wiggins (37368103),Alperen Sengun (37368002),210.19624999999996,260.97535467532555,49700,100.00%,5000,7900.0%,0,221.51,$316.0,PHI 2,MIN 2,user4,5,marvalshot,325,4614034478_4
Tyrese Maxey (37367996),Donovan Mitchell (37368027),Ricky Council IV (37368536),Draymond Green (37368110),Clint Capela (37368157),Caris LeVert (37368218),Naz Reid (37368172),Alperen Sengun (37368002),217.114375,274.5422572768026,49400,100.00%,5000,16304.0%,0,193.57,$652.16,PHI 2,CLE 2,user4,5,marvalshot,327,4614034479_4
Caris LeVert (37368218),Buddy Hield (37368188),Jayson Tatum (37367987),Ricky Council IV (37368536),Myles Turner (37368095),Stephen Curry (37368007),Cam Whitmore (37368225),Alperen Sengun (37368002),206.07312499999998,253.88269089381424,50000,100.00%,0,6150.0%,0,225.33999999999997,$246.0,GSW 2,HOU 2,user4,5,marvalshot,301,4614034480_4
Derrick White (37368089),Caris LeVert (37368218),Ricky Council IV (37368536),Pascal Siakam (37368046),Alperen Sengun (37368002),Anthony Edwards (37367999),Cam Whitmore (37368225),Jarrett Allen (37368069),267.27,330.46999999999997,50000,100.00%,5000,66150.0%,5000,189.65,$2646.0,CLE 2,HOU 2,user4,5,marvalshot,324,4614034481_4
